policy_group_id,period,csm_opening,csm_accretion,csm_release,csm_closing,risk_adjustment,loss_component,coverage_units,service_expense,insurance_revenue,reinsurance_asset_change
GRP67190,2022-08-26,20261.02,2375.14,6088.78,16547.38,2781.04,974.5,21,4053.06,29569.23,-1085.57
GRP10822,2020-07-19,344567.49,2719.14,3821.87,343464.76,3095.72,1942.38,42,8234.3,26337.51,-138.87
GRP83641,2023-05-24,401332.49,424.49,596.0,401160.98,8040.5,849.69,12,4078.32,22356.62,4095.26
GRP25734,2023-02-13,266044.81,582.47,9276.31,257350.96999999997,9101.88,525.06,19,7400.37,21738.03,65.13
GRP53965,2022-10-22,248095.24,1925.98,1374.27,248646.95,7907.57,1585.68,8,5287.72,28133.98,2286.91
GRP33550,2020-06-20,280416.37,832.08,1447.83,279800.62,2325.68,868.53,96,3719.91,28436.86,175.83
GRP54740,2020-05-03,38718.68,1543.99,818.45,39444.22,3906.43,1393.57,80,9665.57,8670.47,-3640.12
GRP36087,2022-01-07,69698.82,2866.83,2071.42,70494.23000000001,8914.96,979.64,28,5131.85,20481.89,3684.13
GRP74674,2024-01-13,237081.51,4273.44,3113.35,238241.6,8481.68,596.68,72,4421.74,7297.67,-2940.92
GRP03876,2020-11-13,243075.62,222.96,6986.65,236311.93,1807.44,251.4,30,7941.84,24765.07,-1537.36
GRP47909,2024-06-24,444638.77,1009.3,6488.91,439159.16000000003,6777.48,1332.4,55,5739.36,18869.72,1455.16
GRP64583,2023-01-31,494270.19,2006.72,4996.18,491280.73,3117.24,171.89,4,9876.17,29544.14,-3769.66
GRP19470,2018-12-10,242499.99,3630.62,2624.37,243506.24,2694.95,1469.53,11,1387.54,5373.86,2012.17
GRP51651,2019-04-13,210500.21,549.98,5625.79,205424.4,2202.16,1407.01,51,6120.49,21835.58,-3943.87
GRP55795,2023-08-24,98378.35,3879.05,6509.37,95748.03000000001,2047.65,957.0,96,3240.76,10878.0,3791.02
GRP59488,2024-05-28,63789.02,4896.03,6434.83,62250.22,7444.71,1606.43,82,8391.59,27351.29,-1938.81
GRP01949,2025-08-02,383361.45,3259.07,5401.85,381218.67000000004,3907.72,5.74,16,2598.08,11541.26,2779.76
GRP16686,2025-11-06,295428.26,2165.05,3953.81,293639.5,2634.55,10.45,29,6789.66,19228.35,-1659.0
GRP21460,2024-03-03,12362.05,1893.06,2070.68,12184.429999999998,5138.48,1601.0,65,7939.69,16057.09,3740.56
GRP16947,2020-05-27,276075.06,2130.48,4583.37,273622.17,4143.44,807.72,11,9420.23,23336.05,-1143.56
GRP59139,2018-02-04,132206.07,1012.43,7986.66,125231.84,4886.83,1668.71,86,5435.8,6992.1,-3529.44
GRP03885,2019-12-02,350467.89,1161.16,7362.93,344266.12,8085.69,1851.43,27,5548.77,8535.47,-4927.98
GRP50013,2025-06-13,185780.92,3647.86,6880.95,182547.83,5253.98,1273.15,28,7653.19,9132.49,3751.98
GRP78393,2019-02-23,154551.94,1384.04,9575.67,146360.31,1108.15,1299.29,71,7834.8,25426.33,1016.23
GRP91335,2018-12-29,479721.21,3791.74,5839.29,477673.66000000003,5973.01,1665.37,44,4222.43,27789.92,2649.94
GRP74282,2022-07-20,256485.38,316.7,6368.35,250433.73,1789.14,1801.61,6,9387.88,19285.38,3882.46
GRP83745,2025-04-07,349206.64,162.34,8717.26,340651.72000000003,6108.94,1362.68,92,4828.24,18393.28,-1856.89
GRP13749,2018-01-30,152666.61,4871.79,8814.17,148724.22999999998,7447.22,189.08,11,3117.53,16378.59,3397.88
GRP73013,2024-03-04,96664.89,4181.11,4961.2,95884.8,6550.6,1661.18,88,8653.39,9827.18,3828.37
GRP77558,2025-11-22,305083.55,1536.22,5427.57,301192.19999999995,3517.57,1752.2,63,8784.02,18625.13,-3665.97
GRP73637,2021-02-02,25608.18,1956.57,9590.36,17974.39,7455.9,1986.92,52,4152.29,27400.53,1960.06
GRP44657,2019-08-03,127099.38,796.86,4229.01,123667.23000000001,5851.05,1941.0,77,3577.4,19579.96,2799.12
GRP52724,2024-02-08,211115.14,1631.78,8119.2,204627.72,4031.75,1526.16,57,1392.92,20704.29,271.91
GRP41033,2020-07-04,21573.06,1671.48,6219.83,17024.71,7136.55,1449.88,1,6676.63,22924.34,2409.33
GRP38709,2024-06-17,336632.61,2676.22,8354.22,330954.61,3701.83,1824.53,62,8034.36,26610.33,906.27
GRP34843,2020-07-10,93637.84,3657.46,1774.72,95520.58,5942.99,1885.55,75,2023.77,14350.04,2176.2
GRP77976,2021-10-24,275889.85,2513.69,1001.63,277401.91,9480.5,1222.24,2,8519.66,25823.07,1847.06
GRP41439,2022-04-17,112231.14,4258.23,4673.85,111815.51999999999,6382.83,502.69,21,7596.12,15107.88,-2718.2
GRP44290,2021-12-24,319202.93,2718.48,6837.26,315084.14999999997,5859.6,1532.74,54,1595.99,11993.44,4494.67
GRP42680,2023-04-27,160516.1,4928.22,950.47,164493.85,3347.79,917.52,58,2005.98,12065.12,-395.66
GRP88440,2018-01-08,217382.3,941.85,836.38,217487.77,5893.37,1431.71,94,5403.02,19760.0,2498.63
GRP26489,2019-11-21,436240.35,3784.99,5878.87,434146.47,7805.21,788.96,6,1070.53,17595.32,-1022.29
GRP93087,2019-05-24,114355.99,2801.19,9564.76,107592.42000000001,3085.07,1691.49,39,2406.46,18470.66,4069.5
GRP91447,2020-02-09,196427.08,720.78,6946.74,190201.12,9725.03,1636.54,83,1666.74,8103.01,3666.51
GRP95268,2019-02-22,258578.25,2933.06,8280.56,253230.75,6975.86,1562.15,51,9359.5,26443.77,-4118.69
GRP58809,2023-03-13,427908.3,3143.05,3622.67,427428.68,8700.61,0.03,42,2833.48,22608.36,-3820.97
GRP83005,2022-11-11,311133.66,2902.91,7268.19,306768.37999999995,5729.88,1950.78,6,2920.92,12275.2,-3956.57
GRP47162,2023-08-17,172310.98,496.16,6436.96,166370.18000000002,1061.18,1135.26,60,5426.86,29435.19,550.56
GRP68588,2023-12-29,299238.25,530.88,9065.12,290704.01,4604.05,318.26,56,2075.75,7315.99,2909.95
GRP90747,2023-07-15,130889.16,2100.69,698.73,132291.12,8440.01,558.54,94,3092.05,22146.17,-1712.59
GRP87009,2018-06-29,299249.09,1629.86,7257.91,293621.04000000004,3428.14,1771.67,72,7245.12,6228.27,3448.4
GRP02524,2020-02-28,63266.92,333.46,9691.72,53908.659999999996,5718.69,1930.08,6,4696.51,13783.43,-809.9
GRP05217,2020-02-27,285272.5,2038.86,759.42,286551.94,8192.03,1903.45,32,7440.84,25148.42,-4355.99
GRP34735,2022-04-25,325553.69,1329.17,876.06,326006.8,3455.1,356.84,27,9714.23,15360.95,-2672.33
GRP71819,2022-03-04,288156.97,1652.22,3437.47,286371.72,5080.51,1058.89,78,2352.76,5167.14,2377.63
GRP73459,2021-10-13,299166.02,3912.43,9984.87,293093.58,3700.57,604.43,91,6932.96,11008.09,2672.63
GRP37830,2020-08-02,300179.91,2494.15,5882.57,296791.49,6274.15,30.2,57,9667.23,6315.71,-1337.46
GRP63549,2024-10-25,365519.57,1675.64,8170.4,359024.81,7825.74,769.1,77,1792.73,12271.1,3774.42
GRP27684,2023-04-08,105633.01,868.63,4977.49,101524.15,9324.01,1421.2,1,3558.75,27664.82,-4199.58
GRP04068,2024-07-19,449043.21,3311.58,2915.9,449438.89,8405.19,459.93,23,2984.97,28805.31,1050.18
GRP62627,2025-12-08,242520.26,2719.79,9524.71,235715.34000000003,9344.07,1602.59,68,6624.29,11686.58,-4568.56
GRP53949,2024-11-23,279515.58,733.5,8367.67,271881.41000000003,1816.52,1349.34,13,9754.52,20091.44,-4168.6
GRP55738,2020-05-03,59905.17,489.42,8329.24,52065.35,1988.2,353.55,83,2722.86,15504.4,3268.28
GRP61268,2023-01-11,266388.96,1336.18,632.01,267093.13,8507.27,725.29,14,4012.7,6244.18,3503.11
GRP24142,2023-07-31,59615.37,325.23,2687.28,57253.32000000001,3487.11,46.13,71,1215.3,17504.43,-2903.52
GRP69690,2022-07-13,93531.52,2325.43,631.3,95225.65,5719.06,1638.14,12,1648.29,10348.52,-259.24
GRP94206,2019-11-16,163159.22,2187.22,6447.53,158898.91,7418.14,211.25,82,9968.96,7650.57,2363.59
GRP17042,2021-04-01,127273.61,677.82,9295.78,118655.65000000001,1157.27,1728.62,4,8843.07,5554.81,4606.88
GRP50656,2023-12-14,380775.39,4939.21,2356.19,383358.41000000003,4529.72,1948.58,85,3681.34,7169.67,-2055.75
GRP45952,2021-07-24,282728.04,175.53,9642.59,273260.98,2817.65,579.72,84,9715.6,9274.46,2894.02
GRP13766,2018-07-06,249902.74,2313.18,8226.51,243989.40999999997,3027.52,1461.15,82,6485.85,17095.42,-2000.42
GRP16186,2018-03-03,489705.04,4800.02,3528.46,490976.6,9863.54,1521.19,52,2813.48,7166.22,2595.5
GRP83721,2019-11-08,69574.93,3531.12,9912.56,63193.48999999999,7905.32,828.38,66,7557.44,9193.05,-2371.39
GRP63103,2020-07-25,369309.12,249.7,7831.77,361727.05,2372.22,581.87,7,8460.45,9686.34,-271.8
GRP85033,2022-12-18,130040.59,4268.47,5957.79,128351.27,9974.52,1118.64,54,5557.37,20298.96,991.59
GRP25754,2023-07-11,495512.56,3992.63,1859.02,497646.17,9359.98,1603.59,6,1664.87,24771.53,-896.31
GRP75523,2023-06-19,72471.69,4762.67,6465.37,70768.99,4442.49,135.16,57,1921.62,18707.76,-3301.96
GRP98455,2019-10-19,85269.13,3374.9,1805.14,86838.89,7633.12,766.91,81,2922.72,15246.16,-378.98
GRP17530,2019-10-12,72820.85,505.25,5983.06,67343.04000000001,4492.03,370.54,37,4467.56,10736.36,-147.78
GRP72052,2018-02-13,81153.92,2955.1,3661.02,80448.0,3804.21,1979.43,70,4694.85,19530.98,4152.57
GRP85033,2022-04-23,205093.03,2658.4,1643.19,206108.24,8124.8,1242.86,86,7340.06,28999.75,-3638.6
GRP90550,2020-04-29,209074.03,1617.75,3773.54,206918.24,6964.77,37.71,79,6738.11,27669.47,-214.57
GRP41860,2021-09-27,469446.09,883.47,5273.11,465056.45,3179.38,507.96,13,2884.95,7041.82,-4654.7
GRP97201,2019-05-26,83502.04,3177.53,5683.36,80996.20999999999,5472.41,230.19,18,6104.8,7892.24,-751.24
GRP77449,2018-11-08,151550.93,1491.62,6874.12,146168.43,3009.44,1528.12,18,1732.58,26347.58,-1869.76
GRP35302,2020-09-01,215027.53,2589.54,2709.02,214908.05000000002,5844.11,423.17,68,1589.38,10523.25,-4802.22
GRP39590,2022-05-15,439942.76,3609.75,6277.74,437274.77,3889.14,495.4,64,2110.6,11116.98,-2659.36
GRP84065,2019-01-06,336570.48,270.43,1161.36,335679.55,7967.48,629.99,42,2860.65,23917.77,-3839.4
GRP12231,2025-06-19,257783.04,3221.38,3621.81,257382.61000000002,2925.41,868.99,95,1069.09,28236.08,1600.05
GRP41242,2024-12-15,250389.07,4314.46,5084.43,249619.1,7822.15,1050.79,12,5260.45,26144.2,2501.63
GRP33085,2018-01-25,89991.58,806.37,9205.33,81592.62,6632.28,109.2,12,9922.29,27571.26,-2946.99
GRP12495,2021-01-24,407562.18,489.65,1058.52,406993.31,8722.37,1563.3,23,9121.18,5924.31,2152.79
GRP48081,2019-12-01,485192.62,4272.47,1084.03,488381.05999999994,6389.22,1352.27,84,3435.07,24746.95,3331.6
GRP02348,2019-11-12,54268.99,609.32,7469.7,47408.61,4324.21,609.05,55,4768.86,15368.83,-3959.95
GRP11279,2018-03-21,468276.67,874.62,6264.42,462886.87,7323.63,1506.75,94,2967.19,21477.76,1133.43
GRP31321,2023-10-04,221817.53,4868.33,3721.55,222964.31,9987.53,300.92,51,8175.39,14903.29,-262.08
GRP90528,2025-02-06,348052.54,2697.15,2128.07,348621.62,5385.05,526.47,98,5496.88,13778.77,-4212.08
GRP80626,2019-03-02,366325.67,4753.69,2758.39,368320.97,5236.18,571.89,37,1771.79,14061.13,2568.58
GRP34909,2019-08-03,361720.99,2128.31,7158.96,356690.33999999997,5906.29,1052.13,75,2038.63,6131.53,-762.39
GRP27267,2019-10-20,324748.19,3449.47,7043.0,321154.66,4622.37,666.37,91,6010.52,15296.18,2560.21
GRP62294,2023-08-24,84325.17,3281.47,4668.39,82938.25,5508.95,1213.1,24,4663.43,5839.0,2630.2
GRP45253,2025-09-03,365925.65,4212.86,9298.28,360840.23,7087.74,1513.63,19,7906.41,10079.6,2071.18
GRP76718,2022-09-22,139565.39,117.79,3263.55,136419.63000000003,7855.99,1136.32,50,1803.93,18463.88,-3110.07
GRP40425,2018-06-09,402792.13,2143.93,5709.88,399226.18,6423.75,661.67,26,4153.73,19328.1,-1668.25
GRP56190,2024-06-02,431878.59,4565.67,9026.51,427417.75,3282.14,230.28,84,2556.49,21657.51,2351.99
GRP73761,2025-12-10,484737.6,3958.29,7994.03,480701.8599999999,1942.16,1234.24,87,9353.76,5360.97,-1402.99
GRP01058,2019-01-02,94046.02,2057.09,9567.21,86535.9,4835.43,31.47,25,5225.33,23859.38,451.95
GRP20903,2022-04-17,58408.3,1418.6,8284.31,51542.590000000004,2109.96,1585.45,34,8200.27,15627.42,2914.99
GRP11137,2024-04-24,211859.4,4900.17,8882.19,207877.38,5800.54,1020.67,16,8940.08,18164.03,3050.52
GRP69116,2018-10-06,156262.06,1465.45,2381.27,155346.24000000002,5033.47,386.19,94,5957.92,16295.7,-1581.74
GRP45683,2024-03-04,425574.74,1026.25,6454.07,420146.92,7279.34,32.57,81,7081.15,5455.77,2475.66
GRP38516,2020-06-01,407935.32,304.99,9850.54,398389.77,1903.76,1740.19,71,6170.27,26982.94,-336.84
GRP17665,2022-01-08,321024.44,4567.71,3024.32,322567.83,1072.6,1719.17,22,5354.89,28200.01,4072.21
GRP97616,2022-11-15,124293.94,3291.12,4202.41,123382.65,9525.93,254.96,49,4121.56,25440.09,4128.15
GRP66439,2025-06-11,61150.05,4413.41,2261.4,63302.060000000005,4900.99,1707.2,22,1316.81,9992.33,2341.07
GRP55137,2023-01-03,455035.41,1965.6,6968.22,450032.79,7691.28,1812.98,7,9095.14,27741.57,-3618.56
GRP06804,2018-02-17,491256.64,3048.65,8008.31,486296.98000000004,7292.66,1229.3,68,8147.37,11254.14,1775.05
GRP34466,2021-01-26,82033.89,1109.35,6890.26,76252.98000000001,4492.34,418.79,28,6269.79,8828.79,2084.01
GRP98305,2025-07-31,174557.82,760.73,9914.58,165403.97000000003,2871.93,1211.54,58,5928.43,16836.18,-1615.87
GRP82056,2018-05-22,272399.92,4419.08,2816.45,274002.55,4162.05,874.92,52,1122.66,16207.82,4002.56
GRP79132,2025-12-14,68962.77,3582.69,3820.72,68724.74,6853.44,736.83,41,1654.23,25761.28,-340.55
GRP16715,2022-12-01,235061.6,2298.72,7084.69,230275.63,3897.78,884.19,29,5375.83,14480.69,2245.25
GRP11790,2024-09-07,184164.68,4476.92,7549.71,181091.89,1551.23,218.07,96,6210.15,10209.35,3766.47
GRP39071,2025-10-12,238813.53,361.18,9300.09,229874.62,9137.9,1458.04,45,6049.0,9249.99,-1438.96
GRP64699,2023-08-20,362856.45,4506.93,5529.22,361834.16000000003,4117.75,1866.03,79,4501.88,19329.57,-138.81
GRP21376,2018-07-15,211180.4,4279.24,8543.38,206916.25999999998,7935.71,385.98,1,6528.22,14528.45,117.62
GRP99765,2020-10-02,241946.8,4142.89,7732.13,238357.56,4182.18,452.3,12,6541.98,27799.91,-2840.68
GRP20722,2020-04-19,335782.99,1640.41,5943.73,331479.67,7425.32,1041.26,74,9637.09,6231.88,3252.26
GRP05973,2024-08-27,35793.27,3386.12,5561.15,33618.24,7128.72,525.1,86,5073.43,5566.27,-301.42
GRP45829,2023-04-08,136890.5,3386.32,9843.38,130433.44,3177.62,1262.08,69,6818.64,24555.3,1066.48
GRP19026,2021-04-30,124750.78,2187.03,8988.41,117949.4,8241.48,217.67,43,3586.33,16522.47,-1328.13
GRP06642,2020-09-30,464376.1,3701.87,2604.95,465473.01999999996,3849.62,698.09,22,8745.75,29210.29,4473.42
GRP50274,2024-12-05,181800.55,967.52,2352.07,180415.99999999997,5185.9,1321.83,35,4060.54,14034.65,2907.67
GRP15657,2024-04-08,402872.05,2982.93,9234.27,396620.70999999996,5556.58,1083.32,16,4582.48,16500.32,-3744.28
GRP17774,2018-08-27,128105.56,4127.54,7533.4,124699.70000000001,5018.53,1932.56,42,4220.33,16830.82,3350.14
GRP28559,2025-11-20,113032.97,3467.19,2518.92,113981.24,1186.47,809.02,26,8956.69,23794.86,4080.98
GRP59715,2020-07-04,442751.92,3758.27,2647.01,443863.18,1292.28,1647.7,18,8908.5,24975.99,-2569.07
GRP62081,2025-10-17,245181.98,714.21,7901.3,237994.89,3469.65,31.12,48,7360.88,8318.54,-1419.63
GRP81588,2018-06-11,320115.15,3697.08,1120.54,322691.69000000006,8429.6,1134.26,12,1946.33,23100.71,4154.22
GRP40244,2024-03-04,259788.33,1939.0,1171.28,260556.05,3523.11,606.77,77,4610.45,12330.78,-2126.91
GRP45614,2023-11-19,65946.42,3814.47,7035.83,62725.06,5263.47,535.83,55,6613.64,12389.28,1279.74
GRP15768,2020-01-28,173501.64,4208.62,4948.07,172762.19,3388.21,766.21,35,7195.43,20302.23,-289.39
GRP88143,2018-09-25,400720.57,3436.68,3696.94,400460.31,7648.46,1207.88,78,8455.59,12856.25,186.61
GRP26437,2019-06-30,145662.92,3723.23,2528.35,146857.80000000002,8067.49,327.96,43,9568.49,25452.42,-267.97
GRP27704,2022-08-31,200727.54,1393.49,4075.33,198045.7,3108.21,553.68,15,1618.07,20247.57,-149.57
GRP73761,2021-12-27,483140.34,2065.98,3249.07,481957.25,7579.24,385.62,67,9985.16,27334.11,614.36
GRP99762,2023-07-31,77308.37,2228.98,720.79,78816.56,8889.82,86.69,71,9780.73,26006.44,-4178.33
GRP97103,2025-09-08,304405.49,1304.1,7943.37,297766.22,6089.98,819.7,3,2606.1,11408.31,1177.87
GRP80816,2018-07-17,159134.97,3500.81,4873.71,157762.07,3015.96,1970.54,92,5784.43,8085.88,2451.19
GRP74282,2024-07-16,225168.31,4045.49,5408.14,223805.65999999997,5455.7,1537.66,64,7842.74,29064.6,-3873.64
GRP90840,2021-04-20,353106.23,2401.16,978.4,354528.98999999993,9622.65,487.94,45,4189.53,16909.16,391.93
GRP79227,2023-04-29,491292.23,2429.56,3595.9,490125.88999999996,4934.35,935.82,66,8802.3,9118.05,3265.81
GRP38024,2023-04-14,320211.41,3792.63,8122.65,315881.38999999996,7773.58,1134.44,32,1911.79,27154.32,676.44
GRP61039,2024-11-13,80040.75,3281.49,2844.31,80477.93000000001,5072.77,366.44,100,4287.23,13322.74,-329.56
GRP13395,2020-06-28,457612.39,4852.77,9131.9,453333.26,6924.33,1794.97,71,7325.36,11895.76,2681.62
GRP53816,2022-05-29,419336.93,2439.2,2400.55,419375.58,9838.34,1512.15,83,7050.61,10253.42,4882.07
GRP37767,2025-06-05,297346.89,2864.06,5040.28,295170.67,3929.28,360.57,51,5705.63,10721.38,-395.39
GRP83113,2025-02-21,144583.27,3186.84,3056.31,144713.8,3303.66,738.22,82,4250.59,13928.11,3828.82
GRP05973,2021-09-25,480656.15,2286.48,1206.66,481735.97000000003,7025.93,1305.38,48,2333.62,20589.42,3954.99
GRP62936,2025-07-02,448276.72,2124.97,8585.7,441815.98999999993,6148.07,1613.06,44,3546.62,21349.33,3314.41
GRP86138,2024-12-03,41282.57,3061.56,7964.59,36379.53999999999,4527.7,780.39,70,8586.27,14451.18,-4731.78
GRP56051,2020-04-10,374752.83,3765.28,2180.73,376337.38000000006,6608.92,26.22,49,4653.16,16395.98,-3274.14
GRP34895,2025-12-24,433106.24,1460.96,5213.27,429353.93,7214.64,1193.84,41,6217.64,26866.6,367.12
GRP77096,2023-02-26,194484.05,1114.08,4678.75,190919.37999999998,7972.6,1267.85,77,6155.11,7955.31,-3042.0
GRP08250,2023-04-07,95526.35,422.01,4779.86,91168.5,7646.71,1416.63,39,1495.72,20824.49,4770.86
GRP47377,2025-10-08,104714.59,3215.63,8647.32,99282.9,6581.27,1767.21,17,8957.79,26930.34,2828.84
GRP84448,2021-01-22,369477.04,902.03,7271.84,363107.23,3732.23,156.36,88,9710.57,16406.4,-1706.3
GRP18591,2024-01-10,15687.59,3309.41,9230.73,9766.27,1052.39,110.98,9,4597.79,19518.78,2305.01
GRP82463,2019-01-26,148444.25,3615.63,4072.58,147987.30000000002,1871.41,726.96,48,9434.55,12101.86,-3797.3
GRP16457,2021-11-14,314657.79,483.45,6938.89,308202.35,1697.06,1600.71,61,9485.1,14779.91,4040.51
GRP38155,2022-07-08,196714.65,190.05,1836.07,195068.62999999998,7583.0,1779.75,22,8811.79,9057.4,-1846.46
GRP71467,2022-08-26,63908.58,3567.19,5690.29,61785.48,9773.94,1297.74,16,7259.07,28410.63,4015.37
GRP38556,2025-04-09,312342.54,1629.22,3310.76,310660.99999999994,8417.2,1569.9,2,3903.32,19517.94,1356.57
GRP99675,2021-08-02,281743.58,4483.48,1139.39,285087.67,9001.8,1256.08,87,3151.51,15882.02,3188.71
GRP56955,2023-08-16,193713.17,4498.68,4274.72,193937.13,5551.46,1345.03,5,9194.24,21750.81,-4790.31
GRP74939,2024-03-23,144013.91,732.86,5744.48,139002.28999999998,2470.8,52.44,68,3072.66,10134.21,4529.37
GRP92215,2019-12-06,223161.44,1938.31,5830.18,219269.57,7026.53,286.6,32,2488.23,29270.8,1673.75
GRP06008,2021-09-11,491172.96,1201.05,8566.01,483808.0,2889.66,1099.24,14,8341.71,28309.59,-4738.62
GRP03884,2023-10-31,108974.11,4864.0,1217.05,112621.06,6203.04,782.85,5,1530.69,13320.07,4379.48
GRP62000,2019-05-14,296716.02,3713.63,5697.44,294732.21,1418.93,842.12,39,7688.97,29463.9,-1801.69
GRP62461,2019-01-31,219193.68,4909.72,7708.88,216394.52,8324.68,1211.05,3,1257.66,11348.84,-819.6
GRP02583,2018-06-16,121220.71,2949.18,703.75,123466.14,9762.33,1200.79,47,8928.03,18698.72,2116.98
GRP02608,2023-09-20,293890.08,4520.32,1315.11,297095.29000000004,6437.12,1309.16,6,6090.81,28670.72,-2080.76
GRP60405,2020-03-14,277090.4,2749.63,9353.13,270486.9,8162.3,332.91,41,8743.49,27461.37,-3623.77
GRP34663,2023-04-11,345061.01,1503.9,9126.65,337438.26,4941.03,447.91,42,7548.57,12957.11,3320.95
GRP55709,2022-08-23,403565.43,4850.2,5176.58,403239.05,1926.42,150.17,55,7190.56,27367.72,-4486.26
GRP16858,2019-08-30,103724.95,4794.62,2946.7,105572.87,9062.02,1064.91,18,4551.0,25469.53,3198.28
GRP04512,2020-07-18,284216.89,2517.09,6554.94,280179.04000000004,8109.59,1954.26,6,2388.22,17571.21,-1214.17
GRP48959,2023-02-23,493009.17,3579.49,7679.54,488909.12,6567.26,772.68,58,3040.06,17598.85,-3496.72
GRP46189,2024-04-04,236154.03,3075.58,6677.5,232552.11,8958.07,1095.49,19,2285.58,19349.31,3323.99
GRP81125,2022-12-24,286504.13,4978.56,5597.4,285885.29,7315.92,298.98,50,7885.19,16551.44,-2654.16
GRP71294,2019-07-31,202455.51,614.37,9732.89,193336.99,4789.73,1619.48,98,5359.19,25224.5,-950.68
GRP35694,2018-04-27,402365.17,3341.67,938.04,404768.8,3112.7,783.73,19,9347.41,28480.85,-3164.67
GRP37766,2019-04-16,499620.83,4492.77,3919.75,500193.85000000003,3283.79,739.73,72,2263.36,11597.19,-3435.35
GRP71954,2024-12-21,319355.1,2862.74,6172.64,316045.19999999995,1317.33,1208.26,98,1194.79,26937.0,-4117.21
GRP48267,2021-11-06,317223.52,2195.79,980.48,318438.83,7726.29,485.45,61,8267.6,24571.31,3494.42
GRP38354,2024-07-04,133569.3,4583.36,2349.14,135803.51999999996,6540.65,1052.1,72,3008.48,7428.41,-1055.97
GRP56503,2018-09-09,232322.92,4871.06,985.34,236208.64,1532.6,1586.64,49,4853.86,24071.67,-4195.71
GRP86178,2018-03-04,206212.73,2456.4,7734.3,200934.83000000002,8014.7,580.34,87,4914.57,24450.38,1170.34
GRP37680,2022-07-28,385347.42,3381.19,9738.2,378990.41,2973.27,1193.05,70,4872.39,26539.61,2463.26
GRP27269,2019-11-04,127760.65,3697.69,5307.14,126151.2,5508.07,1459.32,80,1629.83,25885.01,-4666.17
GRP38803,2021-12-14,318339.83,145.12,8373.3,310111.65,4664.52,369.91,55,1328.42,14804.07,4513.18
GRP82845,2021-06-21,179488.1,3918.18,4587.41,178818.87,9164.96,830.75,92,8571.7,15075.58,-1703.27
GRP48079,2021-10-09,176986.71,3860.76,821.74,180025.73,9209.82,1634.77,65,2165.05,6574.7,434.22
GRP77858,2021-05-02,138866.2,2240.08,963.66,140142.62,8137.26,40.6,19,8081.64,19512.16,-4874.55
GRP30055,2022-07-14,488191.36,106.35,954.88,487342.82999999996,1945.71,620.34,94,7444.69,19436.6,-1355.84
GRP00961,2023-06-24,206303.2,2665.38,6287.93,202680.65000000002,8293.21,293.29,3,7114.69,24210.64,-2148.92
GRP13653,2024-09-06,381670.25,4917.84,1138.44,385449.65,5551.68,1443.22,95,6854.49,8870.2,2365.31
GRP61643,2024-07-06,195996.46,2655.87,8614.92,190037.40999999997,2192.3,563.09,19,7512.5,26921.89,-2694.37
GRP31700,2022-03-21,311898.39,1436.1,7760.55,305573.94,3009.47,401.31,66,7968.5,6456.36,21.24
GRP54549,2021-06-13,263134.19,4602.07,2103.4,265632.86,3126.08,859.11,33,7844.07,17740.15,3994.37
GRP70755,2019-04-14,311347.22,3657.56,3103.67,311901.11,1184.78,1680.18,96,7393.15,26769.98,3607.1
GRP21703,2024-05-31,446245.1,1550.22,9022.37,438772.94999999995,7460.88,1504.98,81,5513.29,8683.53,517.69
GRP16098,2023-01-05,145040.81,3347.71,6546.34,141842.18,1715.71,1463.0,16,2660.18,18716.94,2947.69
GRP81898,2023-12-20,389434.22,1949.93,2973.67,388410.48,6900.81,1494.39,23,3566.85,7469.76,-1505.98
GRP19275,2024-07-06,225862.93,3551.0,8141.88,221272.05,2295.05,719.17,62,1707.32,16431.13,139.98
GRP51445,2025-05-30,324429.59,1699.56,6017.31,320111.84,8103.42,277.7,7,1347.78,21469.32,-759.11
GRP41914,2021-02-27,145908.7,4338.3,9235.19,141011.81,7675.68,503.48,84,1668.54,17836.54,-4332.46
GRP67430,2020-02-27,362304.35,704.06,1424.09,361584.31999999995,7571.22,1594.0,64,9243.35,23111.85,-3819.9
GRP20560,2018-03-15,345240.44,3985.75,7846.22,341379.97000000003,5444.45,967.91,47,4808.1,26663.31,-2892.15
GRP46626,2022-12-28,390950.77,4831.29,2436.21,393345.85,4686.43,62.25,81,2830.54,26019.04,-365.33
GRP13647,2023-04-26,419206.64,1613.15,9619.92,411199.87000000005,8215.75,963.26,14,4202.53,19652.38,1822.94
GRP64509,2025-01-22,228733.21,4562.48,9415.08,223880.61000000002,2574.64,188.73,30,9732.19,19815.63,-140.4
GRP50274,2022-09-19,188616.55,3032.1,8673.02,182975.63,8037.82,959.19,70,3041.59,24804.08,-2613.64
GRP75030,2023-11-18,278298.45,3803.0,2152.97,279948.48000000004,3577.53,419.81,14,3839.31,21220.27,-3298.18
GRP54633,2021-04-27,346132.78,4310.79,3148.66,347294.91000000003,7534.21,378.91,40,2784.67,18253.82,-2509.03
GRP40301,2023-04-04,423133.84,2619.97,2471.82,423281.99,3026.04,1539.84,50,9810.26,21078.35,4798.84
GRP24701,2022-03-27,75511.35,639.69,7537.79,68613.25000000001,4846.23,1206.96,100,2090.25,22180.63,-2876.73
GRP29889,2022-11-01,84273.66,858.0,3756.59,81375.07,6256.53,472.72,60,5058.46,17509.89,-501.28
